air_date,weekday,start_hhmm,time_slot,channel,channel_type,brand,product_name,category,price,url
2026-08-22,토,04:30,새벽 03-06,GS샵,TV홈쇼핑,코어어센틱,"코어 어센틱 틴업 벌룬핏 데님 [런칭 가격 69,900원]",패션의류,49900,https://m.gsshop.com/alia/aliaGate.gs?media=LAr&gourl=/prd/prd.gs?prdid=1103201801&hsmoa_userid=&hsmoa_code=moa&utm_source=nscreen&utm_medium=affiliate&utm_campaign=homeshopmoa
2026-08-22,토,04:30,새벽 03-06,CJ온스타일,TV홈쇼핑,대원 헬스,대원헬스 혈당파이터 20개월분 (30정X20박스),건강기능식품,198000,https://display.cjonstyle.com/m/item/2082617076?infl_cd=I0482&utm_medium=pcs&utm_source=hsmoa&channelCode=30002002&chn_cd=30002002&hsmoa_userid=&hsmoa_code=moa
2026-08-22,토,04:31,새벽 03-06,롯데홈쇼핑,TV홈쇼핑,[No brand names found.],[봉래헌] 메이필드 호텔 LA갈비 400g * 8팩(1),식품,119900,https://m.lotteimall.com/coop/affilGate.lotte?chl_no=171634&chl_dtl_no=2584694&returnUrl=/goods/viewGoodsDetail.lotte?goods_no=12918624&hsmoa_userid=&hsmoa_code=moa
2026-08-22,토,04:34,새벽 03-06,GS샵,TV홈쇼핑,라삐아프,라삐아프 26FW 오픈업 베스트+가디건 레이어드 세트,패션의류,79900,https://m.gsshop.com/alia/aliaGate.gs?media=LVA&gourl=/prd/prd.gs?prdid=1129856408&hsmoa_userid=&hsmoa_code=moa&utm_source=nscreen&utm_medium=affiliate&utm_campaign=homeshopmoa
2026-08-22,토,04:36,새벽 03-06,롯데홈쇼핑,TV홈쇼핑,[No brand names found.],3 아카이브 스니커즈,패션잡화,59800,https://m.lotteimall.com/coop/affilGate.lotte?chl_no=171634&chl_dtl_no=2584694&returnUrl=/goods/viewGoodsDetail.lotte?goods_no=12919215&hsmoa_userid=&hsmoa_code=moa
2026-08-22,토,04:36,새벽 03-06,K쇼핑,T커머스,도미솔,[도미솔] KT알파 단독 레시피! 박미희 절구통 보리 포기김치 10kg,식품,49900,http://m.kshop.co.kr/display/mc/product/6764082?with_code=000155&utm_source=hsmoa_ep&utm_medium=cps&utm_campaign=prd_01_%EC%8B%9D%ED%92%88/%EA%B1%B4%EA%B0%95_6764082&utm_content=mo_schedule&hsmoa_userid=&hsmoa_code=moa
2026-08-22,토,04:36,새벽 03-06,K쇼핑,T커머스,알레스 버,[방송에서만 4통더] 탈모기능성 ! 알레스버 독일 맥주효모 샴푸 8통찬스,건강기능식품,119000,http://m.kshop.co.kr/display/mc/product/9282603?with_code=000004&utm_source=hsmoa_ep&utm_medium=cps&utm_campaign=prd_01_%ED%99%94%EC%9E%A5%ED%92%88/%EC%9D%B4%EB%AF%B8%EC%9A%A9_9282603&utm_content=mo_schedule&hsmoa_userid=&hsmoa_code=moa
2026-08-22,토,04:37,새벽 03-06,쇼핑엔티,T커머스,종근당건강,[이번달 중 단이틀] 종근당건강 아이클리어 루테인 20개월분,건강기능식품,159000,https://m.shoppingntmall.com/display/goods/20916867?mediaCode=MC04&hsmoa_userid=&hsmoa_code=moa
2026-08-22,토,04:39,새벽 03-06,GS샵,TV홈쇼핑,라삐아프,라삐아프 26FW 실켓코튼 크롭 커프스 셔츠 2종(블랙 공통),패션의류,69900,https://m.gsshop.com/alia/aliaGate.gs?media=LVA&gourl=/prd/prd.gs?prdid=1127664975&hsmoa_userid=&hsmoa_code=moa&utm_source=nscreen&utm_medium=affiliate&utm_campaign=homeshopmoa
2026-08-22,토,04:40,새벽 03-06,현대홈쇼핑,TV홈쇼핑,PWX,PWX 바로인 여성 트윙클 샌들,패션잡화,39000,https://www.hmall.com/md/pda/itemPtc?utm_source=homemoadata&utm_medium=cps&utm_campaign=sale&ReferCode=dm1&slitmCd=2251606878&hsmoa_userid=&hsmoa_code=moa
2026-08-22,토,04:41,새벽 03-06,NS홈쇼핑,TV홈쇼핑,온작,온작 이영자의 뼈 없는 순살 갈비탕 600g x 8팩+2팩,식품,59900,https://m.nsmall.com/gate?ptnCd=536&hsmoa_userid=&target=/goods/36020876&hsmoa_code=moa
2026-08-22,토,04:41,새벽 03-06,롯데홈쇼핑,TV홈쇼핑,No brand names found.,***베른데스 프라이팬 5종 세트,생활용품,474000,https://m.lotteimall.com/coop/affilGate.lotte?chl_no=171634&chl_dtl_no=2584694&returnUrl=/goods/viewGoodsDetail.lotte?goods_no=12918500&hsmoa_userid=&hsmoa_code=moa
2026-08-22,토,04:44,새벽 03-06,GS샵,TV홈쇼핑,[No brand names found.],제이슨우 26FW Brooklyn 캐시미어 딥 V넥 폴로 니트 3종,패션의류,79900,https://m.gsshop.com/alia/aliaGate.gs?media=LVA&gourl=/prd/prd.gs?prdid=1125641342&hsmoa_userid=&hsmoa_code=moa&utm_source=nscreen&utm_medium=affiliate&utm_campaign=homeshopmoa
2026-08-22,토,04:46,새벽 03-06,롯데홈쇼핑,TV홈쇼핑,[No brand names found.],[봉래헌] 메이필드 호텔 LA갈비 400g * 8팩(2),식품,119900,https://m.lotteimall.com/coop/affilGate.lotte?chl_no=171634&chl_dtl_no=2584694&returnUrl=/goods/viewGoodsDetail.lotte?goods_no=12918639&hsmoa_userid=&hsmoa_code=moa
2026-08-22,토,04:49,새벽 03-06,GS샵,TV홈쇼핑,에몬스,[에몬스] 위브릭 3인 듀얼스윙H 기능성 패브릭 소파,가구인테리어,1499000,https://m.gsshop.com/alia/aliaGate.gs?media=LVA&gourl=/prd/prd.gs?prdid=1133203259&hsmoa_userid=&hsmoa_code=moa&utm_source=nscreen&utm_medium=affiliate&utm_campaign=homeshopmoa
2026-08-22,토,04:50,새벽 03-06,홈앤쇼핑,TV홈쇼핑,수려한 자우,[] 수려한 자우 럭셔리 기초세트 바캉스한정패키지 (기초10종+바캉스백1)+상품평시 마스크팩2,뷰티,158000,http://m.hnsmall.com/goods/view/81984533?channel_code=20214&utm_source=Hsmoa&utm_medium=AF&utm_campaign=TV_Beauty_81984533&hsmoa_userid=&hsmoa_code=moa
2026-08-22,토,04:51,새벽 03-06,롯데홈쇼핑,TV홈쇼핑,[No brand names found.],4 아카이브 스니커즈,패션잡화,59800,https://m.lotteimall.com/coop/affilGate.lotte?chl_no=171634&chl_dtl_no=2584694&returnUrl=/goods/viewGoodsDetail.lotte?goods_no=12919216&hsmoa_userid=&hsmoa_code=moa
2026-08-22,토,04:51,새벽 03-06,bshop,미분류,엘지생활건강,[엘지생활건강] (방송에서만!)예화담 비단살결 때필링 500ml 4통,뷰티,40000,http://m.skstoa.com/display/goods/66443200?orderMedia=62&mediaCode=EP01&mediaTarget=001&utm_source=hsmoa&utm_medium=affiliate&utm_campaign=hsmoaonair&hsmoa_userid=&hsmoa_code=moa
2026-08-22,토,04:54,새벽 03-06,GS샵,TV홈쇼핑,No brand names found.,[방송에서만] 26summer 샤론느 더슬림 안심팬티 여성용 10종,패션의류,99800,https://m.gsshop.com/alia/aliaGate.gs?media=LVA&gourl=/prd/prd.gs?prdid=1129874717&hsmoa_userid=&hsmoa_code=moa&utm_source=nscreen&utm_medium=affiliate&utm_campaign=homeshopmoa
2026-08-22,토,04:56,새벽 03-06,롯데홈쇼핑,TV홈쇼핑,알뜰,알뜰 못난이 보조개 초록사과 3kg,식품,19900,https://m.lotteimall.com/coop/affilGate.lotte?chl_no=171634&chl_dtl_no=2584694&returnUrl=/goods/viewGoodsDetail.lotte?goods_no=12915233&hsmoa_userid=&hsmoa_code=moa
2026-08-22,토,05:14,새벽 03-06,W쇼핑,T커머스,라포레,★방송최저가★최신상 라포레 유리 밥용기(총12개) +유리찜기1개 [더블세트],기타,58800,https://m.w-shopping.co.kr/display/goods/25211346?mediaCode=MC04&hsmoa_userid=
2026-08-22,토,05:15,새벽 03-06,CJ온스타일,TV홈쇼핑,신한생명,[방송중 상담만 받아도 혜택]신한 라이프 케어받는 암보험,여행서비스,,https://display.cjonstyle.com/m/item/2064509744?infl_cd=I0367&utm_medium=pcs&utm_source=hsmoa&hsmoa_userid=&hsmoa_code=moa
2026-08-22,토,05:15,새벽 03-06,롯데홈쇼핑,TV홈쇼핑,[No brand names found.],☆반값세일특별구성[12개월+비타민K2] 닥터린 콘드로이친 1200 콘레이티+MBP 12박스+닥터린 초임계 비타민K2 2박스,건강기능식품,164500,https://m.lotteimall.com/coop/affilGate.lotte?chl_no=139564&chl_dtl_no=2538702&returnUrl=/goods/viewGoodsDetail.lotte?goods_no=12915995&hsmoa_userid=&hsmoa_code=moa
2026-08-22,토,05:20,새벽 03-06,현대홈쇼핑,TV홈쇼핑,닥터 린,[50%세일] 닥터린 콘드로이친 1200 콘레이티+MBP+K2 12개월분+비타민K2 2개월분,건강기능식품,164500,https://www.hmall.com/md/pda/itemPtc?utm_source=homemoatv&utm_medium=cps&utm_campaign=sale&ReferCode=dm1&slitmCd=2252345887
2026-08-22,토,05:20,새벽 03-06,현대홈쇼핑,TV홈쇼핑,블루베리빌,(총 12박스 초특가) 블루베리빌 100% 유기농 블루베리 10박스+2박스 더(30gx15포x12박스),식품,248000,https://www.hmall.com/md/pda/itemPtc?utm_source=homemoatv&utm_medium=cps&utm_campaign=sale&ReferCode=m20&slitmCd=2250415048&hsmoa_userid=&hsmoa_code=moa
2026-08-22,토,05:30,새벽 03-06,GS샵,TV홈쇼핑,주안이네,주안이네 국내산 포기김치 10kg,식품,49900,https://m.gsshop.com/alia/aliaGate.gs?media=LAr&gourl=/prd/prd.gs?prdid=1133369994&hsmoa_userid=&hsmoa_code=moa&utm_source=nscreen&utm_medium=affiliate&utm_campaign=homeshopmoa
2026-08-22,토,05:30,새벽 03-06,ssgshop,미분류,플리츠 미,[NH카드]☆한정수량! 3만원 파격 인하!☆ 여름 신상 플리츠미 원피스+볼레로숄 셋업 2종,패션의류,89000,https://m.shinsegaetvshopping.com/display/detail/20072503?inMediaCode=MC02&ckwhere=hsm_live&hsmoa_userid=&hsmoa_code=moa
2026-08-22,토,05:31,새벽 03-06,bshop,미분류,HLB,[에이치엘비제약] [방송에서만] HLB제약 어진 맥문동 진액 2박스+2박스 (총 120포),기타,129000,http://m.skstoa.com/display/goods/66718102?orderMedia=62&mediaCode=EP01&mediaTarget=001&utm_source=hsmoa&utm_medium=affiliate&utm_campaign=hsmoaonair&hsmoa_userid=&hsmoa_code=moa
2026-08-22,토,05:35,새벽 03-06,GS샵,TV홈쇼핑,한생원,한생원 천연 육수팩 4팩(해물2 해장2) 천연버섯소금3종,기타,34900,https://m.gsshop.com/alia/aliaGate.gs?media=LGx&gourl=/prd/prd.gs?prdid=1028263499&hsmoa_userid=&hsmoa_code=moa&utm_source=nscreen&utm_medium=affiliate&utm_campaign=homeshopmoa
2026-08-22,토,05:36,새벽 03-06,쇼핑엔티,T커머스,종근당 건강,[50%세일] 종근당건강 락토핏 당케어 프로 12통(12개월) + 저당밥솥,건강기능식품,139000,https://m.shoppingntmall.com/display/goods/28084736?mediaCode=MC04&hsmoa_userid=&hsmoa_code=moa
2026-08-22,토,05:36,새벽 03-06,K쇼핑,T커머스,필립스,필립스 스킨프로 S3885/00 전기면도기,기타,278000,http://m.kshop.co.kr/display/mc/product/10063090?with_code=000155&utm_source=hsmoa_ep&utm_medium=cps&utm_campaign=prd_01_%EC%A3%BC%EB%B0%A9/%EC%83%9D%ED%99%9C/%EC%95%A0%EA%B2%AC_10063090&utm_content=mo_schedule&hsmoa_userid=&hsmoa_code=moa
2026-08-22,토,05:36,새벽 03-06,K쇼핑,T커머스,지베르니,[G604] 지베르니 26SS 라이트점퍼 1종,패션의류,29900,http://m.kshop.co.kr/display/mc/product/8406678?with_code=000004&utm_source=hsmoa_ep&utm_medium=cps&utm_campaign=prd_01_%EC%9D%98%EB%A5%98/%EC%96%B8%EB%8D%94%EC%9B%A8%EC%96%B4_8406678&utm_content=mo_schedule&hsmoa_userid=&hsmoa_code=moa
2026-08-22,토,05:40,새벽 03-06,NS홈쇼핑,TV홈쇼핑,백년농가,유기농 지리산 상황버섯쌀 20팩,식품,175000,https://m.nsmall.com/gate?ptnCd=481&hsmoa_userid=&target=/goods/35669184&hsmoa_code=moa
2026-08-22,토,05:41,새벽 03-06,NS홈쇼핑,TV홈쇼핑,메이준,메이준뉴트리 두뇌엔 PS 포스파티딜세린 플러스 20박스(10개월분),기타,199000,https://m.nsmall.com/gate?ptnCd=536&hsmoa_userid=&target=/goods/36103233&hsmoa_code=moa
2026-08-22,토,05:41,새벽 03-06,롯데홈쇼핑,TV홈쇼핑,NFL,"○ [런칭가 79,000원] NFL 여성 항공점퍼 1종",패션의류,39000,https://m.lotteimall.com/coop/affilGate.lotte?chl_no=160210&chl_dtl_no=2566413&returnUrl=/goods/viewGoodsDetail.lotte?goods_no=12890862&hsmoa_userid=&hsmoa_code=moa
2026-08-22,토,05:45,새벽 03-06,CJ온스타일,TV홈쇼핑,대원,대원헬스 아스타 루지 20개월분,스포츠레저,138000,https://display.cjonstyle.com/m/item/2079534448?infl_cd=I0278&utm_medium=pcs&utm_source=hsmoa&channelCode=30002002&chn_cd=30002002&hsmoa_userid=&hsmoa_code=moa
2026-08-22,토,06:00,아침 06-09,공영쇼핑,TV홈쇼핑,스포틀러,스포틀러 쉐이크보드 진동운동기,스포츠레저,148000,http://m.gongyoungshop.kr/gate/selectAliance.do?alcLnkCd=hsmtv&tgUrl=/goods/selectGoodsDetail.do?prdId=11943573&hsmoa_userid=&hsmoa_code=moa
2026-08-22,토,06:00,아침 06-09,홈앤쇼핑,TV홈쇼핑,TAF,[2026 NEW] TAF 무선 헤어스타일러,가전,109000,http://m.hnsmall.com/goods/view/81850902?channel_code=20397&utm_source=Hsmoa&utm_medium=AF&utm_campaign=TV_None_81850902&hsmoa_userid=&hsmoa_code=moa
2026-08-22,토,06:00,아침 06-09,GS샵,TV홈쇼핑,해즈픽,[해즈픽] 시그니처 케어칫솔20개+1개(무료체험),생활용품,99000,https://m.gsshop.com/alia/aliaGate.gs?media=LUz&gourl=/prd/prd.gs?prdid=1109759209&hsmoa_userid=&hsmoa_code=moa&utm_source=nscreen&utm_medium=affiliate&utm_campaign=homeshopmoa
2026-08-22,토,06:15,아침 06-09,W쇼핑,T커머스,델리원,[방송에서만 50프로 반값세일] 델리원 젤리팝 밀폐 실리콘백 세트 (총14종),기타,78000,https://m.w-shopping.co.kr/display/goods/26230266?mediaCode=MC04&hsmoa_userid=
2026-08-22,토,06:15,아침 06-09,롯데홈쇼핑,TV홈쇼핑,여에스더,[♥3X 한 박스 더♥]여에스더 리포좀 글루타치온 다이렉트 12X 알파 네트워크 12박스+여에스더 글루타치온 3X 1박스,기타,394000,https://m.lotteimall.com/coop/affilGate.lotte?chl_no=171633&chl_dtl_no=2584697&returnUrl=/goods/viewGoodsDetail.lotte?goods_no=12918926&hsmoa_userid=&hsmoa_code=moa
2026-08-22,토,06:15,아침 06-09,현대홈쇼핑,TV홈쇼핑,No brand names found.,[더현대적인] 패밀리세트 비에날씬 프로 12박스+프로틴 2주+플러스 2박스(20포)+글라스 에어프라이,건강기능식품,699000,https://www.hmall.com/md/pda/itemPtc?utm_source=homemoatv&utm_medium=cps&utm_campaign=sale&ReferCode=s60&slitmCd=2250960059&hsmoa_userid=&hsmoa_code=moa
2026-08-22,토,06:15,아침 06-09,CJ온스타일,TV홈쇼핑,그레인 온,[50%Sale] 최신상 골드파로효소 캡슐레이션 30포 X 10박스 + 무선텀블러믹서기,가전,179000,https://display.cjonstyle.com/m/item/2091508965?infl_cd=I0101&utm_medium=pcs&utm_source=hsmoa&hsmoa_userid=&hsmoa_code=moa
2026-08-22,토,06:20,아침 06-09,현대홈쇼핑,TV홈쇼핑,No brand names found.,[TEDDY CREW] 테디크루 여성 나일론 웨더자켓 1종(N602W),패션의류,29900,https://www.hmall.com/md/pda/itemPtc?utm_source=homemoatv&utm_medium=cps&utm_campaign=sale&ReferCode=dm1&slitmCd=2249662119
2026-08-22,토,06:30,아침 06-09,ssgshop,미분류,파나소닉,[NH카드][방송에서만 이구성이가격] 파나소닉 제트워셔 휴대용 구강세정기 (DJ11),가전,129000,https://m.shinsegaetvshopping.com/display/detail/20039329?inMediaCode=MC02&ckwhere=hsmser&hsmoa_userid=&hsmoa_code=moa
2026-08-22,토,06:30,아침 06-09,NS홈쇼핑,TV홈쇼핑,[No brand names found.],그레이스빈 유기농 서리태 콩물 두유 1박스,식품,56000,https://m.nsmall.com/gate?ptnCd=538&hsmoa_userid=&target=/goods/35941418&hsmoa_code=moa
2026-08-22,토,06:31,아침 06-09,bshop,미분류,라렌느,[라렌느] (최종가)(10종) 라렌느 요술 쿨링 팬티 패키지,패션의류,39900,http://m.skstoa.com/display/goods/61756777?orderMedia=62&mediaCode=EP08&mediaTarget=001&utm_source=hsmoa&utm_medium=affiliate&utm_campaign=hsmoaoffair&hsmoa_userid=&hsmoa_code=moa
2026-08-22,토,06:36,아침 06-09,쇼핑엔티,T커머스,비버리 힐스 폴로 클럽,"비버리힐즈폴로클럽 26SS 클래식 린넨셔츠 2종, 여성",패션의류,69900,https://m.shoppingntmall.com/display/goods/28067703?mediaCode=SH04&hsmoa_userid=&hsmoa_code=moa
2026-08-22,토,06:36,아침 06-09,K쇼핑,T커머스,아비투먼트,아비투먼트 플리츠 버킷백,기타,39000,http://m.kshop.co.kr/display/mc/product/8990189?with_code=100315&utm_source=hsmoa_ep&utm_medium=cps&utm_campaign=prd_01_%ED%8C%A8%EC%85%98%EC%8A%88%EC%A6%88/%EC%9E%A1%ED%99%94_8990189&utm_content=mo_schedule&hsmoa_userid=&hsmoa_code=moa
2026-08-22,토,06:36,아침 06-09,GS샵,TV홈쇼핑,살사랑,살사랑 631 파운데이세럼 본품3+브러쉬+퍼프2,뷰티,69800,https://m.gsshop.com/alia/aliaGate.gs?media=LVA&gourl=/prd/prd.gs?prdid=1080124315&hsmoa_userid=&hsmoa_code=moa&utm_source=nscreen&utm_medium=affiliate&utm_campaign=homeshopmoa
2026-08-22,토,06:37,아침 06-09,K쇼핑,T커머스,끌레드벨,끌레드벨 골드리프팅팩 본품5 대용량 세럼1,뷰티,69000,http://m.kshop.co.kr/display/mc/product/8318138?with_code=100315&utm_source=hsmoa_ep&utm_medium=cps&utm_campaign=prd_01_%ED%99%94%EC%9E%A5%ED%92%88/%EC%9D%B4%EB%AF%B8%EC%9A%A9_8318138&utm_content=mo_schedule&hsmoa_userid=&hsmoa_code=moa
2026-08-22,토,06:41,아침 06-09,NS홈쇼핑,TV홈쇼핑,[No brand names found.],하성 1등급 아카시꽃꿀 500gX5병,식품,59900,https://m.nsmall.com/gate?ptnCd=539&hsmoa_userid=&target=/goods/36077467&hsmoa_code=moa
2026-08-22,토,06:41,아침 06-09,롯데홈쇼핑,TV홈쇼핑,[No brand names found.],♥방송에서만 6개월 더♥토비콤 루테인 지아잔틴 플러스 12개월분(500 mgx30캡슐x12박스),건강기능식품,129000,https://m.lotteimall.com/coop/affilGate.lotte?chl_no=171634&chl_dtl_no=2584694&returnUrl=/goods/viewGoodsDetail.lotte?goods_no=12918229&hsmoa_userid=&hsmoa_code=moa
2026-08-22,토,06:45,아침 06-09,CJ온스타일,TV홈쇼핑,동국 제약,최신상 마데카크림 타이트리프팅 대용량 11개+중용량 1개+체험분 7개,뷰티,109000,https://display.cjonstyle.com/m/item/2088864102?infl_cd=I0482&utm_medium=pcs&utm_source=hsmoa&channelCode=30002002&chn_cd=30002002&hsmoa_userid=&hsmoa_code=moa
2026-08-22,토,07:00,아침 06-09,현대홈쇼핑,TV홈쇼핑,세라,[SAERA] 26SS 아일렛 블라우스 3종,패션의류,59900,https://www.hmall.com/md/pda/itemPtc?utm_source=homemoatv&utm_medium=cps&utm_campaign=sale&ReferCode=dm1&slitmCd=2252392316
2026-08-22,토,07:15,아침 06-09,W쇼핑,T커머스,에이스바이옴,(방송에서만) BNR17 다이어트 유산균 비에날씬 9개월 + 슬림플러스 2박스(28포) + 복부 마사지기,건강기능식품,548000,https://m.w-shopping.co.kr/display/goods/25768269?mediaCode=MC56&hsmoa_userid=&hsmoa_code=moa
2026-08-22,토,07:15,아침 06-09,롯데홈쇼핑,TV홈쇼핑,리더스,★방송 중 최대 2통 더!/즉각리프팅★[롯데단독명품언니패키지] 리더스 PDRN 주름전용 크림 20ml * 6 + 리뷰 시 본품 + 구매 추첨 시 1통+괄사 추가,뷰티,109000,https://m.lotteimall.com/coop/affilGate.lotte?chl_no=171633&chl_dtl_no=2584697&returnUrl=/goods/viewGoodsDetail.lotte?goods_no=12901349&hsmoa_userid=&hsmoa_code=moa
2026-08-22,토,07:15,아침 06-09,공영쇼핑,TV홈쇼핑,[No brand names found.],[조이너스] 로맨틱 웨이브 가디건 2종,패션의류,49900,http://m.gongyoungshop.kr/gate/selectAliance.do?alcLnkCd=hsmtv&tgUrl=/goods/selectGoodsDetail.do?prdId=11945892&hsmoa_userid=&hsmoa_code=moa
2026-08-22,토,07:15,아침 06-09,홈앤쇼핑,TV홈쇼핑,차모차모,[착색 걱정 NO/8박스] 차모차모 스킨 프리 더 살롱 컬러 염색제 더블구성(8박스+상품평시 2박스),기타,99900,http://m.hnsmall.com/goods/view/81647745?channel_code=20397&utm_source=Hsmoa&utm_medium=AF&utm_campaign=TV_None_81647745&hsmoa_userid=&hsmoa_code=moa
2026-08-22,토,07:15,아침 06-09,현대홈쇼핑,TV홈쇼핑,두드림,[두드림]아이클타임 키성장 에프지오 FGO x 5박스(5개월분)+츄어블 칼슘 마그네슘 비타민D3 K2 3박스,건강기능식품,729000,https://www.hmall.com/md/pda/itemPtc?utm_source=homemoatv&utm_medium=cps&utm_campaign=sale&ReferCode=s60&slitmCd=2251872591&hsmoa_userid=&hsmoa_code=moa
2026-08-22,토,07:15,아침 06-09,GS샵,TV홈쇼핑,갓바디,갓바디 26SS 셔링 브라 3종 세트,패션의류,82000,https://m.gsshop.com/alia/aliaGate.gs?media=LUz&gourl=/prd/prd.gs?prdid=1109093080&hsmoa_userid=&hsmoa_code=moa&utm_source=nscreen&utm_medium=affiliate&utm_campaign=homeshopmoa
2026-08-22,토,07:15,아침 06-09,CJ온스타일,TV홈쇼핑,비에 날씬 프로,[최다 11개월] 프로 다이어트유산균 9개월분+플러스 60포,건강기능식품,548000,https://display.cjonstyle.com/m/item/2081802752?infl_cd=I0101&utm_medium=pcs&utm_source=hsmoa&hsmoa_userid=&hsmoa_code=moa
2026-08-22,토,07:25,아침 06-09,NS홈쇼핑,TV홈쇼핑,샤론느,샤론느 올데이 안심플러스 보정 팬티 4종,패션의류,59900,https://m.nsmall.com/gate?ptnCd=538&hsmoa_userid=&target=/goods/35490058&hsmoa_code=moa
2026-08-22,토,07:31,아침 06-09,ssgshop,미분류,왕의 맥문동 진액,"(방송에서만!) 왕의 맥문동 진액 스틱 6+2, 8박스(8개월분) (10g x 240포)",기타,359000,https://m.shinsegaetvshopping.com/display/detail/1002816890?inMediaCode=MC02&ckwhere=hsmser&hsmoa_userid=&hsmoa_code=moa
2026-08-22,토,07:31,아침 06-09,bshop,미분류,메디니스,[메디니스] [방송에서만 40프로 파격세일]엘보타파 전완근 손마사지기,기타,148000,http://m.skstoa.com/display/goods/67812900?orderMedia=62&mediaCode=EP08&mediaTarget=001&utm_source=hsmoa&utm_medium=affiliate&utm_campaign=hsmoaoffair&hsmoa_userid=&hsmoa_code=moa
